"id","ref_id","user_id","batch_id","amount","charge","profit","refund","status","medium","payment_channel","transaction_context","created_at"
"26161","nivas_7702_1776683140018","7702",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:06:45"
"26162","nivas_11243_1776683105724","11243",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:07:23"
"26163","nivas_14054_1776683300758","14054",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 12:08:22"
"26164","nivas_1325_1776683390711","1325",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:11:12"
"26165","nivas_12599_1776683911","12599",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:20:03"
"26166","nivas_14063_1776684179773","14063",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:24:24"
"26167","nivas_1779_1776684261681","1779",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:25:32"
"26168","nivas_14064_1776684475249","14064",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:29:44"
"26169","nivas_13923_1776684410962","13923",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:30:02"
"26170","nivas_13236_1776684565405","13236",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:30:24"
"26171","nivas_13326_1776684498972","13326",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:32:00"
"26172","nivas_11241_1776684736762","11241",NULL,"2759","159","18","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:33:21"
"26173","nivas_13147_1776684753216","13147",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:33:33"
"26175","nivas_6123_1776684947966","6123",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:39:10"
"26176","nivas_14018_1776684937294","14018",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:39:13"
"26177","nivas_14062_1776685233695","14062",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:41:53"
"26178","nivas_14067_1776685282916","14067",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 12:42:13"
"26179","nivas_14068_1776685293255","14068",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:43:49"
"26180","nivas_14069_1776685259524","14069",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:44:02"
"26181","nivas_14069_1776685603077","14069",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:47:56"
"26182","nivas_11543_1776685620848","11543",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:50:03"
"26183","nivas_13390_1776685466905","13390",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:51:47"
"26184","nivas_223_1776685945419","223",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:53:18"
"26186","nivas_4715_1776686007","4715",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:56:14"
"26187","nivas_13812_1776686258877","13812",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:58:50"
"26189","nivas_12446_1776686176532","12446",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 12:59:17"
"26190","nivas_12411_1776686369008","12411",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 12:59:31"
"26191","nivas_13993_1776686361764","13993",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:00:23"
"26192","nivas_14072_1776685847264","14072",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:00:31"
"26193","nivas_13813_1776686338837","13813",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:02:02"
"26194","nivas_14074_1776686524717","14074",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 13:02:08"
"26195","nivas_14076_1776686997978","14076",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:11:15"
"26196","nivas_14078_1776686954","14078",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:11:36"
"26197","nivas_14077_1776687031492","14077",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:12:35"
"26198","nivas_12422_1776687138290","12422",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:14:02"
"26201","nivas_10943_1776687679","10943",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 13:21:20"
"26202","nivas_7013_1776687604","7013",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:24:04"
"26203","nivas_14046_1776687782330","14046",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:25:30"
"26205","nivas_14021_1776688095402","14021",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 13:28:17"
"26206","nivas_11068_1776688039598","11068",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:28:23"
"26208","nivas_13957_1776688040639","13957",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:31:01"
"26209","nivas_13987_1776688358444","13987",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 13:32:41"
"26210","nivas_4845_1776688454768","4845",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:36:00"
"26211","nivas_14080_1776688378664","14080",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:36:02"
"26212","nivas_12970_1776688662341","12970",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:40:49"
"26213","nivas_14084_1776688802","14084",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:41:31"
"26214","nivas_1537_1776688552960","1537",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:41:53"
"26215","nivas_14083_1776689076285","14083",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:45:48"
"26216","nivas_9676_1776689230635","9676",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:49:17"
"26217","nivas_5830_1776689457538","5830",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:52:12"
"26218","nivas_2029_1776689414891","2029",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:53:20"
"26219","nivas_14084_1776689605","14084",NULL,"2860","110","110","0","reversed","NIVASITY","wallet","purchase","2026-04-20 13:53:25"
"26220","nivas_10540_1776689573125","10540",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:54:11"
"26221","nivas_13431_1776689598947","13431",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:55:07"
"26222","nivas_14087_1776689624008","14087",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:56:02"
"26223","nivas_14031_1776689678632","14031",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:56:47"
"26224","nivas_12441_1776689814330","12441",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 13:59:06"
"26225","nivas_14088_1776690023428","14088",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:02:34"
"26226","nivas_13723_1776690037199","13723",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:02:41"
"26227","nivas_14030_1776691029179","14030",NULL,"5120","120","68","0","successful","NIVASITY","wallet","purchase","2026-04-20 14:17:17"
"26228","nivas_14092_1776690944598","14092",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:17:17"
"26229","nivas_11634_1776690993656","11634",NULL,"2759","159","18","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:18:28"
"26230","nivas_13076_1776691357822","13076",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:23:36"
"26231","nivas_12031_1776691310069","12031",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:24:02"
"26232","nivas_13146_1776691459838","13146",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:28:03"
"26235","nivas_14093_1776692225807","14093",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 14:37:08"
"26236","nivas_7525_1776693351990","7525",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 14:58:02"
"26237","nivas_13804_1776693568114","13804",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:00:24"
"26239","nivas_13961_1776693813093","13961",NULL,"5120","120","69","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:03:36"
"26240","nivas_14103_1776693646056","14103",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:05:27"
"26241","nivas_14104_1776693878900","14104",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:05:32"
"26242","nivas_10164_1776694018879","10164",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:08:20"
"26243","nivas_13833_1776694399588","13833",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:14:23"
"26244","nivas_12527_1776694389125","12527",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:16:02"
"26246","nivas_14019_1776694666664","14019",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:19:15"
"26247","nivas_14110_1776694777262","14110",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:19:39"
"26248","nivas_14108_1776694628486","14108",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:20:03"
"26249","nivas_14115_1776694708216","14115",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:20:49"
"26253","nivas_14114_1776694837252","14114",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:25:28"
"26254","nivas_14107_1776695126779","14107",NULL,"5120","120","68","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:25:28"
"26255","nivas_14109_1776695180239","14109",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:26:23"
"26257","nivas_1305_1776695356446","1305",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:29:19"
"26258","nivas_14119_1776695290","14119",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:29:37"
"26259","nivas_14044_1776695446430","14044",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:31:38"
"26260","nivas_5037_1776695511119","5037",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:33:46"
"26261","nivas_12290_1776695927","12290",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:39:52"
"26262","nivas_14123_1776695860665","14123",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:39:53"
"26263","nivas_14122_1776695793937","14122",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:40:03"
"26264","nivas_13436_1776696633353","13436",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:54:02"
"26265","nivas_5243_1776696974","5243",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 15:57:30"
"26266","nivas_13948_1776697065227","13948",NULL,"5120","120","69","0","successful","NIVASITY","wallet","purchase","2026-04-20 15:57:47"
"26267","nivas_13618_1776697666392","13618",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:10:02"
"26268","nivas_14127_1776697681484","14127",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:12:03"
"26269","nivas_1706_1776697528584","1706",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:12:05"
"26270","nivas_14126_1776698067302","14126",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:18:03"
"26272","nivas_14066_1776699355464","14066",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:37:02"
"26273","nivas_13328_1776699317955","13328",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:38:14"
"26274","nivas_14131_1776699600783","14131",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:41:00"
"26275","nivas_8309_1776699887204","8309",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:45:36"
"26276","nivas_14129_1776699799150","14129",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:46:02"
"26278","nivas_13358_1776700505176","13358",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-20 16:56:43"
"26279","nivas_11465_1776700602","11465",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 16:58:21"
"26280","nivas_14132_1776700982990","14132",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 17:03:43"
"26283","nivas_2026_1776701990","2026",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 17:22:03"
"26285","nivas_13128_1776703246532","13128",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-20 17:40:48"
"26288","nivas_14138_1776703636300","14138",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 17:48:57"
"26289","nivas_13253_1776703745","13253",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 17:49:16"
"26290","nivas_7744_1776704078931","7744",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 17:55:40"
"26291","nivas_13048_1776704935082","13048",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:10:03"
"26294","nivas_14145_1776706724217","14145",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-20 18:38:47"
"26295","nivas_7290_1776706992609","7290",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:46:02"
"26296","nivas_12950_1776706887264","12950",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:47:55"
"26297","nivas_14148_1776707321489","14148",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:50:37"
"26298","nivas_4867_1776707441193","4867",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:52:33"
"26299","nivas_14149_1776707637899","14149",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 18:56:03"
"26300","nivas_7400_1776707755","7400",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-20 19:00:04"
"26301","nivas_14143_1776708256455","14143",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-20 19:10:02"
"26304","nivas_11838_1776708705713","11838",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 19:11:49"
"26305","nivas_11257_1776708722641","11257",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-20 19:12:04"
"26306","nivas_14152_1776708600664","14152",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-20 19:12:30"
